label:apic[47].v(0.83)
4001
0	0
0.025	0
0.05	0
0.075	0
0.1	0
0.125	0
0.15	0
0.175	0
0.2	0
0.225	0
0.25	0
0.275	0
0.3	0
0.325	0
0.35	0
0.375	0
0.4	0
0.425	0
0.45	0
0.475	0
0.5	0
0.525	0
0.55	0
0.575	0
0.6	0
0.625	0
0.65	0
0.675	0
0.7	0
0.725	0
0.75	0
0.775	0
0.8	0
0.825	0
0.85	0
0.875	0
0.9	0
0.925	0
0.95	0
0.975	0
1	0
1.025	0
1.05	0.0947422
1.075	0.253202
1.1	0.454204
1.125	0.683193
1.15	0.930091
1.175	1.18786
1.2	1.45156
1.225	1.71767
1.25	1.98369
1.275	2.24782
1.3	2.50877
1.325	2.76562
1.35	3.01769
1.375	3.26451
1.4	3.50575
1.425	3.74119
1.45	3.9707
1.475	4.19421
1.5	4.4117
1.525	4.62317
1.55	4.82868
1.575	5.02829
1.6	5.22208
1.625	5.41016
1.65	5.59264
1.675	5.76964
1.7	5.94127
1.725	6.10767
1.75	6.26896
1.775	6.42529
1.8	6.57677
1.825	6.72354
1.85	6.86573
1.875	7.00346
1.9	7.13688
1.925	7.26609
1.95	7.39122
1.975	7.5124
2	7.62973
2.025	7.74333
2.05	7.85331
2.075	7.95977
2.1	8.06282
2.125	8.16257
2.15	8.2591
2.175	8.35252
2.2	8.4429
2.225	8.53036
2.25	8.61495
2.275	8.69678
2.3	8.77592
2.325	8.85244
2.35	8.92643
2.375	8.99795
2.4	9.06708
2.425	9.13387
2.45	9.1984
2.475	9.26072
2.5	9.32091
2.525	9.37901
2.55	9.43508
2.575	9.48918
2.6	9.54136
2.625	9.59167
2.65	9.64016
2.675	9.68688
2.7	9.73187
2.725	9.77517
2.75	9.81684
2.775	9.85691
2.8	9.89541
2.825	9.9324
2.85	9.96791
2.875	10.002
2.9	10.0346
2.925	10.0659
2.95	10.0958
2.975	10.1244
3	10.1517
3.025	10.1778
3.05	10.2027
3.075	10.2263
3.1	10.2488
3.125	10.2702
3.15	10.2904
3.175	10.3096
3.2	10.3276
3.225	10.3447
3.25	10.3607
3.275	10.3757
3.3	10.3898
3.325	10.4028
3.35	10.415
3.375	10.4262
3.4	10.4366
3.425	10.4461
3.45	10.4547
3.475	10.4624
3.5	10.4694
3.525	10.4755
3.55	10.4809
3.575	10.4854
3.6	10.4893
3.625	10.4923
3.65	10.4947
3.675	10.4963
3.7	10.4973
3.725	10.4975
3.75	10.4971
3.775	10.4961
3.8	10.4943
3.825	10.492
3.85	10.489
3.875	10.4855
3.9	10.4813
3.925	10.4765
3.95	10.4712
3.975	10.4653
4	10.4589
4.025	10.4519
4.05	10.4444
4.075	10.4364
4.1	10.4279
4.125	10.4188
4.15	10.4093
4.175	10.3993
4.2	10.3888
4.225	10.3779
4.25	10.3665
4.275	10.3547
4.3	10.3425
4.325	10.3298
4.35	10.3167
4.375	10.3031
4.4	10.2892
4.425	10.2749
4.45	10.2602
4.475	10.2452
4.5	10.2297
4.525	10.2139
4.55	10.1977
4.575	10.1812
4.6	10.1643
4.625	10.1472
4.65	10.1296
4.675	10.1118
4.7	10.0936
4.725	10.0751
4.75	10.0564
4.775	10.0373
4.8	10.0179
4.825	9.99827
4.85	9.97833
4.875	9.95813
4.9	9.93765
4.925	9.91692
4.95	9.89593
4.975	9.87468
5	9.85319
5.025	9.83146
5.05	9.80949
5.075	9.7873
5.1	9.76487
5.125	9.74223
5.15	9.71937
5.175	9.6963
5.2	9.67302
5.225	9.64955
5.25	9.62587
5.275	9.60201
5.3	9.57795
5.325	9.55371
5.35	9.52929
5.375	9.5047
5.4	9.47994
5.425	9.45501
5.45	9.42992
5.475	9.40466
5.5	9.37926
5.525	9.3537
5.55	9.328
5.575	9.30215
5.6	9.27617
5.625	9.25005
5.65	9.2238
5.675	9.19741
5.7	9.17091
5.725	9.14428
5.75	9.11753
5.775	9.09067
5.8	9.0637
5.825	9.03662
5.85	9.00944
5.875	8.98215
5.9	8.95477
5.925	8.92729
5.95	8.89972
5.975	8.87206
6	8.84431
6.025	8.81648
6.05	8.78856
6.075	8.76057
6.1	8.73251
6.125	8.70437
6.15	8.67617
6.175	8.64789
6.2	8.61956
6.225	8.59116
6.25	8.5627
6.275	8.53418
6.3	8.50562
6.325	8.477
6.35	8.44833
6.375	8.41961
6.4	8.39085
6.425	8.36205
6.45	8.33321
6.475	8.30433
6.5	8.27541
6.525	8.24646
6.55	8.21749
6.575	8.18848
6.6	8.15944
6.625	8.13038
6.65	8.1013
6.675	8.0722
6.7	8.04308
6.725	8.01394
6.75	7.98478
6.775	7.95562
6.8	7.92644
6.825	7.89725
6.85	7.86806
6.875	7.83886
6.9	7.80965
6.925	7.78045
6.95	7.75124
6.975	7.72203
7	7.69283
7.025	7.66363
7.05	7.63444
7.075	7.60525
7.1	7.57607
7.125	7.54691
7.15	7.51775
7.175	7.48861
7.2	7.45949
7.225	7.43038
7.25	7.40128
7.275	7.37221
7.3	7.34316
7.325	7.31413
7.35	7.28512
7.375	7.25614
7.4	7.22718
7.425	7.19825
7.45	7.16935
7.475	7.14047
7.5	7.11163
7.525	7.08282
7.55	7.05404
7.575	7.0253
7.6	6.99659
7.625	6.96792
7.65	6.93928
7.675	6.91069
7.7	6.88213
7.725	6.85361
7.75	6.82514
7.775	6.7967
7.8	6.76831
7.825	6.73997
7.85	6.71167
7.875	6.68341
7.9	6.65521
7.925	6.62705
7.95	6.59894
7.975	6.57088
8	6.54287
8.025	6.51491
8.05	6.48701
8.075	6.45915
8.1	6.43135
8.125	6.40361
8.15	6.37592
8.175	6.34829
8.2	6.32071
8.225	6.29319
8.25	6.26573
8.275	6.23833
8.3	6.21099
8.325	6.18371
8.35	6.15649
8.375	6.12933
8.4	6.10223
8.425	6.07519
8.45	6.04822
8.475	6.02131
8.5	5.99447
8.525	5.96769
8.55	5.94098
8.575	5.91433
8.6	5.88775
8.625	5.86124
8.65	5.83479
8.675	5.80841
8.7	5.7821
8.725	5.75586
8.75	5.72969
8.775	5.70359
8.8	5.67756
8.825	5.6516
8.85	5.62571
8.875	5.59989
8.9	5.57415
8.925	5.54847
8.95	5.52287
8.975	5.49735
9	5.47189
9.025	5.44651
9.05	5.42121
9.075	5.39597
9.1	5.37082
9.125	5.34573
9.15	5.32073
9.175	5.2958
9.2	5.27094
9.225	5.24616
9.25	5.22146
9.275	5.19683
9.3	5.17228
9.325	5.14781
9.35	5.12342
9.375	5.0991
9.4	5.07486
9.425	5.0507
9.45	5.02662
9.475	5.00261
9.5	4.97869
9.525	4.95484
9.55	4.93107
9.575	4.90738
9.6	4.88378
9.625	4.86025
9.65	4.8368
9.675	4.81342
9.7	4.79013
9.725	4.76692
9.75	4.74379
9.775	4.72074
9.8	4.69777
9.825	4.67488
9.85	4.65207
9.875	4.62935
9.9	4.6067
9.925	4.58413
9.95	4.56165
9.975	4.53924
10	4.51692
10.025	4.49467
10.05	4.47251
10.075	4.45043
10.1	4.42843
10.125	4.40651
10.15	4.38468
10.175	4.36292
10.2	4.34125
10.225	4.31965
10.25	4.29814
10.275	4.27671
10.3	4.25536
10.325	4.23409
10.35	4.21291
10.375	4.1918
10.4	4.17078
10.425	4.14984
10.45	4.12897
10.475	4.10819
10.5	4.08749
10.525	4.06688
10.55	4.04634
10.575	4.02588
10.6	4.00551
10.625	3.98522
10.65	3.965
10.675	3.94487
10.7	3.92482
10.725	3.90485
10.75	3.88496
10.775	3.86515
10.8	3.84542
10.825	3.82577
10.85	3.8062
10.875	3.78671
10.9	3.7673
10.925	3.74798
10.95	3.72873
10.975	3.70956
11	3.69047
11.025	3.67146
11.05	3.65253
11.075	3.63368
11.1	3.61491
11.125	3.59622
11.15	3.5776
11.175	3.55907
11.2	3.54062
11.225	3.52224
11.25	3.50394
11.275	3.48572
11.3	3.46758
11.325	3.44952
11.35	3.43153
11.375	3.41362
11.4	3.39579
11.425	3.37804
11.45	3.36036
11.475	3.34277
11.5	3.32525
11.525	3.3078
11.55	3.29043
11.575	3.27314
11.6	3.25593
11.625	3.23879
11.65	3.22173
11.675	3.20474
11.7	3.18783
11.725	3.171
11.75	3.15424
11.775	3.13756
11.8	3.12095
11.825	3.10441
